category,attribute,question_type,question_text,purpose
価値観,労働観,PAST,若い頃から労働観は大事でした？,価値観の把握
価値観,労働観,SITUATIONAL,大事な選択の場面で、労働観はどのくらい影響しますか？,価値観の把握
価値観,労働観,SITUATIONAL,人と意見が割れたとき、労働観をどう扱いますか？,価値観の把握
価値観,労働観,OBSERVATION,話の端々に労働観が出ていますね。,価値観の把握
価値観,労働観,OBSERVATION,今の話を聞くと、労働観を大切にしている感じがあります。,価値観の把握
価値観,労働観,HYPOTHETICAL,もし全部自由に選べるなら、労働観はどう置きたいですか？,価値観の把握
価値観,労働観,HYPOTHETICAL,理想の暮らしを考えたとき、労働観はどの位置にありますか？,価値観の把握
価値観,家族観,DIRECT,家族観って、自分の中ではどんな位置づけですか？,価値観の把握
価値観,家族観,DIRECT,家族観について、一番大事にしてることは何ですか？,価値観の把握
価値観,家族観,INDIRECT,何を選ぶか迷ったとき、家族観は基準になりますか？,価値観の把握
価値観,家族観,INDIRECT,普段の判断で家族観が出る場面ってありますか？,価値観の把握
価値観,家族観,ASSUMPTION,家族観はかなり大事にしてそうですね。,価値観の把握
価値観,家族観,ASSUMPTION,話を聞いていると、家族観に軸がありそうです。,価値観の把握
価値観,家族観,COMPARISON,人によって家族観の重さって違いますよね。自分は重い方ですか？,価値観の把握
価値観,家族観,COMPARISON,周りと比べると、家族観を気にする方だと思います？,価値観の把握
価値観,家族観,PAST,昔と比べて家族観の考え方って変わりました？,価値観の把握
価値観,家族観,PAST,若い頃から家族観は大事でした？,価値観の把握
価値観,家族観,SITUATIONAL,大事な選択の場面で、家族観はどのくらい影響しますか？,価値観の把握
価値観,家族観,SITUATIONAL,人と意見が割れたとき、家族観をどう扱いますか？,価値観の把握
価値観,家族観,OBSERVATION,話の端々に家族観が出ていますね。,価値観の把握
価値観,家族観,OBSERVATION,今の話を聞くと、家族観を大切にしている感じがあります。,価値観の把握
価値観,家族観,HYPOTHETICAL,もし全部自由に選べるなら、家族観はどう置きたいですか？,価値観の把握
価値観,家族観,HYPOTHETICAL,理想の暮らしを考えたとき、家族観はどの位置にありますか？,価値観の把握
価値観,富の価値観,DIRECT,富の価値観って、自分の中ではどんな位置づけですか？,価値観の把握
価値観,富の価値観,DIRECT,富の価値観について、一番大事にしてることは何ですか？,価値観の把握
価値観,富の価値観,INDIRECT,何を選ぶか迷ったとき、富の価値観は基準になりますか？,価値観の把握
価値観,富の価値観,INDIRECT,普段の判断で富の価値観が出る場面ってありますか？,価値観の把握
価値観,富の価値観,ASSUMPTION,富の価値観はかなり大事にしてそうですね。,価値観の把握
価値観,富の価値観,ASSUMPTION,話を聞いていると、富の価値観に軸がありそうです。,価値観の把握
価値観,富の価値観,COMPARISON,人によって富の価値観の重さって違いますよね。自分は重い方ですか？,価値観の把握
価値観,富の価値観,COMPARISON,周りと比べると、富の価値観を気にする方だと思います？,価値観の把握
価値観,富の価値観,PAST,昔と比べて富の価値観の考え方って変わりました？,価値観の把握
価値観,富の価値観,PAST,若い頃から富の価値観は大事でした？,価値観の把握
価値観,富の価値観,SITUATIONAL,大事な選択の場面で、富の価値観はどのくらい影響しますか？,価値観の把握
価値観,富の価値観,SITUATIONAL,人と意見が割れたとき、富の価値観をどう扱いますか？,価値観の把握
価値観,富の価値観,OBSERVATION,話の端々に富の価値観が出ていますね。,価値観の把握
価値観,富の価値観,OBSERVATION,今の話を聞くと、富の価値観を大切にしている感じがあります。,価値観の把握
価値観,富の価値観,HYPOTHETICAL,もし全部自由に選べるなら、富の価値観はどう置きたいですか？,価値観の把握
価値観,富の価値観,HYPOTHETICAL,理想の暮らしを考えたとき、富の価値観はどの位置にありますか？,価値観の把握
価値観,自由志向,DIRECT,自由志向って、自分の中ではどんな位置づけですか？,価値観の把握
価値観,自由志向,DIRECT,自由志向について、一番大事にしてることは何ですか？,価値観の把握
価値観,自由志向,INDIRECT,何を選ぶか迷ったとき、自由志向は基準になりますか？,価値観の把握
価値観,自由志向,INDIRECT,普段の判断で自由志向が出る場面ってありますか？,価値観の把握
価値観,自由志向,ASSUMPTION,自由志向はかなり大事にしてそうですね。,価値観の把握
価値観,自由志向,ASSUMPTION,話を聞いていると、自由志向に軸がありそうです。,価値観の把握
価値観,自由志向,COMPARISON,人によって自由志向の重さって違いますよね。自分は重い方ですか？,価値観の把握
価値観,自由志向,COMPARISON,周りと比べると、自由志向を気にする方だと思います？,価値観の把握
価値観,自由志向,PAST,昔と比べて自由志向の考え方って変わりました？,価値観の把握
価値観,自由志向,PAST,若い頃から自由志向は大事でした？,価値観の把握
価値観,自由志向,SITUATIONAL,大事な選択の場面で、自由志向はどのくらい影響しますか？,価値観の把握
価値観,自由志向,SITUATIONAL,人と意見が割れたとき、自由志向をどう扱いますか？,価値観の把握
価値観,自由志向,OBSERVATION,話の端々に自由志向が出ていますね。,価値観の把握
価値観,自由志向,OBSERVATION,今の話を聞くと、自由志向を大切にしている感じがあります。,価値観の把握
価値観,自由志向,HYPOTHETICAL,もし全部自由に選べるなら、自由志向はどう置きたいですか？,価値観の把握
価値観,自由志向,HYPOTHETICAL,理想の暮らしを考えたとき、自由志向はどの位置にありますか？,価値観の把握
思想,政治思想,DIRECT,政治思想について、普段どんな考えを持っていますか？,思想傾向の推定
思想,政治思想,DIRECT,政治思想の話題って興味ありますか？,思想傾向の推定
思想,政治思想,INDIRECT,最近のニュースで気になった話ってあります？,思想傾向の推定
思想,政治思想,INDIRECT,社会の話をするなら、どんなテーマが気になりますか？,思想傾向の推定
思想,政治思想,ASSUMPTION,政治思想にはわりと自分なりの考えがありそうですね。,思想傾向の推定
思想,政治思想,ASSUMPTION,社会を見る視点が、政治思想に出てそうですね。,思想傾向の推定
思想,政治思想,COMPARISON,人によって政治思想の見方ってかなり違いますよね。ご自身はどんな立場に近いですか？,思想傾向の推定
思想,政治思想,COMPARISON,まわりと比べて、政治思想への関心は高い方ですか？,思想傾向の推定
思想,政治思想,PAST,昔から政治思想には関心ありました？,思想傾向の推定
思想,政治思想,PAST,政治思想について考えるようになったきっかけってあります？,思想傾向の推定
思想,政治思想,SITUATIONAL,ニュースで政治思想が話題になったら、どこが一番気になりますか？,思想傾向の推定
